artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
The Temptations,1436291855,181,2c6w0,1,Audio Aquarium,224,Get Ready (Feat. Chali 2na and Talib Kweli) (Vandelux Remix),funk
Tru Thoughts,1436264053,8,2c6ja,1,Stamp The Wax,121,Houses Of Saffron,funk
Moods,1436265753,87,2bvca,3,ALIAT,276,New Horizon,funk
Tru Thoughts,1436264046,13,2c6j8,1,Stamp The Wax,311,Sidesteppin' (feat. Bryony Jarman - Pinto LP Edit),funk
Morcheeba,1436209290,120,1xkt3,2,Delicieuse Musique,340,On The Rhodes Again,funk
Shuggie Otis,1436254934,11,2c6h2,1,Across The Kitchen Table,252,Aht UK Mi Head,funk
The Soul Searchers,1436206038,5,2c697,1,fyeahblackrockmusic,293,1993,funk
The Classitors,1436202032,3,2c67r,1,Gazfunk,140,"Gettin' T'gether, Man",funk
Gary Wilson,1436388568,3,2c7p2,1,Noisey,143,I Really Dig Your Smile,funk
Rebirth Brass band,1436378117,22,2c7j0,1,monkeyboxing,144,Bustin' Loose (SLY Festival Edit),funk
Marlena Shaw,1436357523,41,2c7b3,1,Frequenze Indipendenti,303,Woman Of The Ghetto (Akshin Alizadeh Remix),funk
Knightlife,1436364021,36,2c51q,3,Modular Magazine,351,Heavy Down,funk
Jill Jones,1436333301,8,2c768,1,20 jazz funk greats,271,G-Spot,funk
Roots Manuva,1436350053,10,2c798,1,DrunkenWerewolf,181,Witness,funk
The Revivalists,1436324419,68,2bpqw,3,The Music Court,255,Keep Going,funk
The Revivalists,1436324424,31,2c169,2,The Music Court,274,Wish I Knew You,funk
Chef,1436310946,17,2c72r,1,The New LoFi,172,Venice Beach (Mt. Aspen Rework),funk
Chef,1436310942,8,2c72q,1,The New LoFi,235,Venice Beach,funk
Tru Thoughts,1436264050,5,2c6j9,1,Stamp The Wax,250,Falling Through The Wall,funk
Sinkane,1435908498,70,2c1hk,6,SERIALGK,642,Yacha (Peaking Lights Dub Mix),funk
Mike Lundy,1435935365,8,2c5ag,1,Genre Confused,156,Nothin Like Dat Funky Funky Music,funk
AM & Shawn Lee,1435874409,108,2bp6m,6,monkeyboxing,187,Cold Tears,funk
Dam-Funk,1435874447,266,2c08v,22,Minted,286,We Continue,funk
AM & Shawn Lee,1435874417,22,2c1ch,2,monkeyboxing,208,Again and Again,funk
Monks of Mellonwah,1435784437,7,2c4ef,1,surviving the golden age,197,Even When It Burns,funk
Programm,1435845169,66,25gc8,7,The Vinyl District,310,Like The Sun,funk
D'Angelo,1435764952,27,2c46r,1,Silence Nogood,269,Sugah Daddy (PEGA5U5 Rough Remix),funk
Flight Facilities,1435778732,6498,2bzvm,10,NNM,199,Heart Attack feat. Owl Eyes (Snakehips Remix),funk
The Francis Wolves,1436194244,4,2c64f,1,Flea Market Funk,274,Deep in the Ju Ju,funk
Lettuce,1436198876,6,2c66w,1,Burl Veneer's Music Tumblr,287,Shakedown Street (Grateful Dead Cover) - L4LM Exclusive,funk
Saun & Starr,1436188695,12,2c62y,1,KEXP Blog,171,2456 Gonna Make Time,funk
The Francis Wolves,1436194247,4,2c64g,1,Flea Market Funk,260,Valley Heat,funk
Luther Vandross,1436081721,21,2c5r1,1,An Audio Life,357,Never Too Much,funk
Parliament,1436132958,12,2c5w7,1,Funky16Corners,369,Mothership Connection (Star Child),funk
Unknown Artist,1435965253,5,2c5ga,1,Blog To The Oldskool,299,Untitled (Getto Youth A2),funk
Afro Latin Vintage Orchestra,1436088165,10,2c5r8,1,Burl Veneer's Music Tumblr,608,Impact,funk
