artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
PRIME,1435775743,25,2c4ba,1,gottadancedirty,289,NAS | LIFES A BITCH (Zander Remix),hiphop
Débruit,1435853683,5,2be5v,3,REDEFINE magazine,256,Shock,hiphop
Migos,1435857714,35,2c4k4,6,stereogum,300,Real Street Nigga,hiphop
débruit,1435853678,14,2ax2e,4,REDEFINE magazine,220,Separated Together,hiphop
débruit,1435853674,3,2bsm6,2,REDEFINE magazine,243,Dun Dun,hiphop
Deceptikon,1435849704,9,2c4rj,1,Exclaim!,323,"Disk From 01 (Presidio, Project: Mooncircle, 2015)",hiphop
débruit,1435853688,8,2bq9b,3,REDEFINE magazine,250,Transverse,hiphop
SignA,1435845612,6,2a09a,2,The Last Mixed Tape,298,Spoonful Of Honey,hiphop
YONAS,1435844528,138,2bax8,2,CHROMEMUSIC,192,Live It Up,hiphop
Ohbliv,1435842496,7,2c4p2,1,Richmond Playlist,285,Master The Vibrations,hiphop
DJ HARRISON,1435842533,0,2c4p3,1,Richmond Playlist,154,PedalDrumz,hiphop
L'Orange,1435855786,25,2c4v3,1,Word Is Bond,198,Twenty Fifty Three (feat. Mr. Lif),hiphop
MoShadee,1435751797,2,2c438,1,The 405,254,Steppin',hiphop
Priest,1435760936,11,2c45f,1,Word Is Bond,206,Don't Worry (Produced by Blunted Beatz),hiphop
Reginald Omas Mamode IV,1435754525,8,24ras,2,Stamp The Wax,202,Understand Me,hiphop
Kehlani,1435756866,12,2c44x,1,The 405,214,Niggas (Mike Gao Remix),hiphop
Magna Carda,1435744146,10,28x5z,2,The Deli Magazine,209,Banger Jones,hiphop
Krs.,1435725756,20,2c3zy,1,blahblahblahscience,158,Krs. // Gyal Ting,hiphop
anderson .paak,1435734448,24,2c415,1,Okayplayer,269,SWITCH-UP,hiphop
Ta-Ku,1435728916,23,2c40f,1,Teenage Ears,129,Long Time No See (bklv edit),hiphop
fitzroy,1435725739,27,2c3zt,1,House of Lords,131,II W O R D S,hiphop
Aaron Cohen,1435774530,8,2c4aw,1,nah right,139,"Panes"" prod. Myth Syzer",hiphop
One T,1435772991,15,2c4ad,1,First Ear,232,Ocean,hiphop
One T & Cool T,1435764971,1010,2bxam,5,Silence Nogood,232,The Magic Key (LeMarquis & FAB Remix),hiphop
TEK.LUN,1435764942,19,2c46p,1,Silence Nogood,246,Bikini,hiphop
French Montana,1435762415,21,2c45y,1,stereogum,229,Lose It (feat. Lil Wayne & Rick Ross),hiphop
Midas Hutch,1435766842,16,2c479,1,Pigeons and Planes,198,100%,hiphop
Supersci,1435756555,2,2c44w,1,Meadow Music,277,Let Go (feat. Cleo & Isabel Neib),hiphop
Young Thug,1435762410,374,2c45x,1,stereogum,158,Money (Prod. London On Da Track),hiphop
Supersci,1435756546,0,2c44t,1,Meadow Music,202,Entropy,hiphop
Supersci,1435756550,0,2c44v,1,Meadow Music,268,Call Of The Wild (feat. Rapper kC),hiphop
18sense.,1435753266,9,2c43t,1,GRANDGOOD,180,The Bigger Picture,hiphop
